SG_UF,NM_MUNICIPIO,num_eleitores,perc_lula,perc_votos_mulheres_fed,perc_votos_mulheres_est,perc_votos_mulheres_total
MT,CÁCERES,95152.0,43.39,12.92,22.04,17.48
MT,ARAGUAINHA,1666.0,31.31,12.36,22.57,17.47
MT,CANABRAVA DO NORTE,5196.0,28.44,30.06,4.85,17.46
AL,PORTO CALVO,31626.0,45.0,3.2,31.68,17.44
SP,ARAMINA,6197.0,34.35,10.8,24.07,17.43
SC,SERRA ALTA,4888.0,20.26,28.31,6.55,17.43
MG,MONTE CARMELO,56120.0,46.72,25.18,9.65,17.42
GO,ALEXÂNIA,32260.0,28.56,25.55,9.27,17.41
SC,TREVISO,6506.0,39.48,28.68,6.12,17.4
MG,SERRA DO SALITRE,13996.0,35.66,14.1,20.71,17.4
SP,VOTORANTIM,129368.0,34.56,15.76,19.08,17.39
SP,SÃO ROQUE,79536.0,38.85,19.67,14.89,17.38
SP,OSASCO,821577.0,45.4,21.79,13.21,17.38
SP,ELISIÁRIO,3903.0,32.62,7.22,28.11,17.37
RJ,SAQUAREMA,112542.0,30.48,12.27,22.45,17.36
PR,VIRMOND,5826.0,33.05,24.41,10.23,17.32
SC,LAURO MÜLLER,20386.0,27.16,25.67,8.97,17.32
RS,PORTO LUCENA,6470.0,49.63,2.23,32.4,17.31
SP,UBATUBA,102800.0,32.25,18.63,16.0,17.31
RJ,MARICÁ,228460.0,43.29,11.49,23.12,17.3
SC,DIONÍSIO CERQUEIRA,17430.0,35.93,21.04,13.53,17.29
SC,JUPIÁ,3788.0,44.61,16.95,17.63,17.29
SP,ALUMÍNIO,19393.0,39.31,13.08,21.61,17.27
SP,EMBU-GUAÇU,72766.0,45.84,17.83,16.68,17.25
RR,MUCAJAÍ,20846.0,16.34,14.08,20.42,17.25
GO,GUAPÓ,20952.0,43.71,28.76,5.75,17.25
SP,TIETÊ,42894.0,27.78,18.39,16.08,17.25
SC,ORLEANS,31284.0,17.53,26.75,7.68,17.22
SC,ARABUTÃ,6406.0,35.45,27.29,7.15,17.22
MT,NORTELÂNDIA,7524.0,43.2,19.27,15.12,17.2
SC,BALNEÁRIO RINCÃO,19146.0,27.01,20.41,13.98,17.19
SP,NOVA ODESSA,67786.0,30.4,17.18,17.17,17.17
RJ,QUEIMADOS,160716.0,36.35,18.29,16.05,17.17
GO,ARAGOIÂNIA,13794.0,44.43,27.78,6.57,17.17
RS,ENCANTADO,28350.0,24.32,20.54,13.79,17.16
SP,MONTE MOR,61274.0,40.22,12.84,21.58,17.15
MT,NOVA SANTA HELENA,4542.0,21.47,15.1,19.2,17.15
TO,ARAGUAÍNA,186136.0,36.98,19.31,14.97,17.14
RS,XANGRI-LÁ,19768.0,25.34,16.76,17.51,17.14
GO,BOM JARDIM DE GOIÁS,10766.0,47.17,27.14,7.13,17.14
SP,BAURU,370818.0,34.31,10.41,23.62,17.12
SP,ADOLFO,5903.0,28.39,7.96,26.41,17.11
SC,APIÚNA,13366.0,21.78,17.3,16.92,17.11
PR,GUARAQUEÇABA,10810.0,34.33,21.65,12.58,17.11
RS,FORTALEZA DOS VALOS,6504.0,43.11,4.49,29.74,17.11
RS,CAPITÃO,4722.0,33.42,5.68,28.55,17.11
SC,JARAGUÁ DO SUL,210356.0,19.57,26.85,7.37,17.11
ES,FUNDÃO,22442.0,45.89,24.08,10.11,17.1
AC,XAPURI,19366.0,35.78,30.52,3.67,17.09
SP,MENDONÇA,7504.0,44.2,7.19,27.07,17.08
AL,SANTA LUZIA DO NORTE,10150.0,39.48,5.48,28.67,17.07
TO,PARAÍSO DO TOCANTINS,53620.0,27.84,25.5,8.63,17.07
SP,MIGUELÓPOLIS,20489.0,42.15,11.03,23.46,17.03
ES,VARGEM ALTA,25086.0,26.61,30.98,3.08,17.03
MG,SABARÁ,155906.0,45.59,18.28,15.77,17.03
SP,MARIÁPOLIS,4282.0,47.0,17.83,16.27,17.02
GO,ALVORADA DO NORTE,10210.0,42.17,27.62,6.41,17.01
MT,TERRA NOVA DO NORTE,12642.0,31.36,22.62,11.37,17.0
GO,PALMINÓPOLIS,6540.0,30.22,29.02,4.98,17.0
RS,VIAMÃO,260802.0,48.46,20.22,13.75,16.99
SP,PAULÍNIA,117380.0,36.05,17.33,16.62,16.97
SP,PIQUETE,13214.0,25.26,16.55,17.38,16.95
RS,ESTÂNCIA VELHA,60588.0,24.78,13.64,20.25,16.94
RN,SÃO PAULO DO POTENGI,22784.0,48.15,17.6,16.23,16.92
RJ,BOM JESUS DO ITABAPOANA,46352.0,38.89,14.57,19.21,16.89
SC,DESCANSO,11868.0,25.34,22.75,10.99,16.87
MS,MUNDO NOVO,21496.0,32.69,7.71,26.02,16.87
GO,BRAZABRANTES,5430.0,48.19,28.99,4.71,16.85
RO,SÃO MIGUEL DO GUAPORÉ,25856.0,29.33,20.05,13.64,16.85
MT,SANTO AFONSO,3486.0,35.76,18.3,15.38,16.84
GO,ITAUÇU,11910.0,45.74,28.88,4.79,16.83
SC,LAGUNA,56910.0,34.02,23.92,9.71,16.81
SC,CANELINHA,15080.0,23.06,20.4,13.16,16.78
SP,NIPOÃ,5047.0,38.58,6.82,26.82,16.76
GO,ITARUMÃ,6716.0,47.02,30.73,2.77,16.75
SP,JARINU,32919.0,36.48,12.04,21.13,16.74
MT,FELIZ NATAL,9180.0,29.64,18.5,14.99,16.74
ES,MIMOSO DO SUL,32138.0,46.51,24.95,8.53,16.74
MT,QUERÊNCIA,21482.0,19.36,27.15,6.32,16.73
GO,ARAGARÇAS,20630.0,33.09,26.51,6.95,16.73
SP,CORDEIRÓPOLIS,27935.0,29.43,8.8,24.86,16.72
RO,CEREJEIRAS,20062.0,15.56,23.3,10.1,16.7
SP,PARAGUAÇU PAULISTA,43127.0,36.29,12.73,20.8,16.68
SP,LARANJAL PAULISTA,30046.0,24.24,14.04,19.36,16.66
SP,LINS,70975.0,24.3,21.25,11.7,16.66
PA,OURILÂNDIA DO NORTE,34116.0,31.57,19.64,13.64,16.64
MT,GAÚCHA DO NORTE,7974.0,21.63,27.01,6.22,16.62
SP,LUCÉLIA,18405.0,31.85,10.99,22.23,16.61
PA,ÁGUA AZUL DO NORTE,15268.0,36.08,13.81,19.35,16.58
SP,RIBEIRÃO PRETO,613135.0,35.66,15.93,17.25,16.58
SP,MAIRIPORÃ,87673.0,34.68,18.53,14.75,16.57
RO,NOVO HORIZONTE DO OESTE,10874.0,27.44,25.69,7.45,16.57
ES,ALTO RIO NOVO,9128.0,42.13,4.82,28.31,16.56
MG,BAMBUÍ,28956.0,45.34,15.46,17.63,16.55
RS,MONTENEGRO,76092.0,35.52,15.75,17.36,16.55
PR,SABÁUDIA,10148.0,29.63,20.75,12.32,16.54
PR,SÃO PEDRO DO IVAÍ,11142.0,36.56,21.61,11.45,16.53
PA,TUCUMÃ,40704.0,29.74,15.99,17.02,16.51
MG,PEDRO LEOPOLDO,79058.0,39.9,12.07,20.92,16.5
SP,ASPÁSIA,2654.0,30.07,11.84,21.23,16.5
MG,MONTE ALEGRE DE MINAS,22386.0,44.25,9.77,23.24,16.5
ES,MUQUI,18148.0,37.99,20.92,12.07,16.49
MT,PARANATINGA,22406.0,25.54,19.53,13.43,16.48
PR,ROSÁRIO DO IVAÍ,7224.0,42.53,16.97,15.92,16.45
SP,LOUVEIRA,51739.0,31.77,15.63,17.27,16.45
SC,GRÃO-PARÁ,9664.0,16.14,25.83,7.08,16.45
SC,CAPIVARI DE BAIXO,28940.0,31.64,15.76,17.09,16.43
SP,HERCULÂNDIA,9453.0,33.52,4.68,28.7,16.43
MT,CUIABÁ,715452.0,33.87,20.91,11.94,16.43
PR,CORONEL VIVIDA,28552.0,44.91,20.64,12.19,16.42
PA,TRAIRÃO,17138.0,29.43,8.66,24.18,16.42
ES,JERÔNIMO MONTEIRO,15498.0,32.37,29.68,3.14,16.41
RJ,RIO DAS OSTRAS,145838.0,31.4,18.22,14.58,16.4
ES,GUARAPARI,149506.0,30.09,21.92,10.88,16.4
PR,UMUARAMA,128378.0,24.45,6.48,26.3,16.39
SP,REGISTRO,58258.0,33.0,18.44,14.19,16.39
SP,VERA CRUZ,11115.0,35.09,10.5,22.4,16.38
SP,PAULICÉIA,7651.0,32.05,8.9,24.4,16.36
PR,ITAPEJARA D OESTE,14894.0,46.22,19.3,13.39,16.34
MT,GUIRATINGA,12842.0,48.72,25.21,7.48,16.34
MS,SONORA,16848.0,35.29,10.98,21.68,16.33
PA,SENADOR JOSÉ PORFÍRIO,19156.0,49.74,23.03,9.63,16.33
PR,CENTENÁRIO DO SUL,13624.0,48.62,27.86,4.77,16.32
MT,NOVO SANTO ANTÔNIO,2580.0,39.3,26.82,5.81,16.32
RO,SANTA LUZIA D OESTE,9830.0,26.64,20.85,11.74,16.3
RS,ALECRIM,9380.0,44.0,3.22,29.36,16.29
RS,AMARAL FERRADOR,7564.0,43.6,19.25,13.33,16.29
SP,PRESIDENTE BERNARDES,13839.0,36.71,9.11,23.62,16.28
MG,GUARDA-MOR,8748.0,47.07,5.19,27.34,16.27
SP,BERTIOGA,62381.0,38.52,14.6,17.99,16.26
RS,CERRO BRANCO,5954.0,36.19,2.02,30.5,16.26
SP,ARAÇARIGUAMA,22545.0,37.83,14.54,17.94,16.25
BA,ITAPETINGA,77160.0,48.02,17.83,14.64,16.24
SC,VARGEÃO,5106.0,34.55,24.17,8.3,16.24
SP,GUARÁ,20563.0,47.06,12.75,19.84,16.23
SC,IBIRAMA,23704.0,19.64,20.33,12.12,16.23
PR,FLOR DA SERRA DO SUL,7486.0,44.14,18.25,14.21,16.23
GO,JOVIÂNIA,8874.0,44.3,28.44,4.01,16.23
MT,ITANHANGÁ,7694.0,13.65,18.4,14.04,16.22
SP,MERIDIANO,5408.0,30.91,9.67,22.88,16.22
SP,PALMARES PAULISTA,11249.0,43.98,4.85,28.26,16.21
SC,GRAVATAL,15066.0,21.04,25.34,7.08,16.21
MT,DOM AQUINO,9700.0,37.14,28.25,4.14,16.2
SC,MASSARANDUBA,22090.0,14.21,27.08,5.29,16.18
GO,CALDAZINHA,5120.0,41.57,25.94,6.41,16.17
SC,MONDAÍ,12654.0,33.08,23.68,8.66,16.17
RO,PRIMAVERA DE RONDÔNIA,4534.0,25.54,19.36,12.97,16.17
RS,SÃO PEDRO DO SUL,20976.0,39.89,16.34,15.98,16.16
RS,SANTA BÁRBARA DO SUL,11456.0,37.06,11.35,20.93,16.14
RO,CAMPO NOVO DE RONDÔNIA,11128.0,27.74,23.78,8.47,16.12
SP,BIRIGUI,117266.0,23.03,9.1,23.79,16.1
RJ,ITAGUAÍ,148622.0,31.2,15.3,16.9,16.1
SP,CERQUEIRA CÉSAR,19966.0,34.83,18.62,13.58,16.1
MG,PASSA TEMPO,11690.0,40.36,11.22,20.98,16.1
SP,SÃO CARLOS,262346.0,43.05,18.85,13.33,16.09
MG,CAPUTIRA,12796.0,44.76,8.63,23.55,16.09
SC,SCHROEDER,23084.0,19.02,22.03,10.15,16.09
SC,PARAÍSO,5900.0,38.32,23.25,8.88,16.07
GO,TURVÂNIA,7504.0,37.25,29.66,2.45,16.06
RS,ALMIRANTE TAMANDARÉ DO SUL,3340.0,29.44,15.39,16.71,16.05
SP,UCHOA,11787.0,32.9,9.65,22.65,16.03
SC,RIO DO CAMPO,9038.0,19.33,26.69,5.38,16.03
SP,ASSIS,98882.0,33.01,14.04,17.99,16.02
SC,XAVANTINA,6146.0,29.43,27.17,4.85,16.01
SP,MARACAÍ,15469.0,30.06,7.42,24.33,16.01
RJ,RIO BONITO,72576.0,30.42,15.18,16.82,16.0
MS,ÁGUA CLARA,16690.0,36.68,6.47,25.54,16.0
MT,SANTO ANTÔNIO DO LESTE,3654.0,36.7,17.73,14.18,15.96
SC,TIMBÓ,56108.0,16.19,22.83,9.09,15.96
RS,FAXINALZINHO,3838.0,39.88,20.27,11.62,15.95
MT,PARANAÍTA,13772.0,27.63,25.84,6.04,15.94
SP,DUARTINA,14259.0,35.93,10.41,21.37,15.93
GO,IPAMERI,30938.0,38.03,28.22,3.63,15.93
SP,LUÍS ANTÔNIO,13745.0,43.41,6.29,25.44,15.92
SC,VARGEM BONITA,6630.0,41.43,23.02,8.81,15.91
SC,RODEIO,16008.0,13.89,24.53,7.27,15.9
SP,JAGUARIÚNA,58914.0,30.94,13.47,18.33,15.9
PE,FERNANDO DE NORONHA,4600.0,43.57,16.74,15.04,15.89
SP,COROADOS,5108.0,27.94,6.66,26.36,15.88
GO,PALESTINA DE GOIÁS,5546.0,45.54,24.16,7.57,15.87
RJ,PETRÓPOLIS,370328.0,33.16,16.49,15.23,15.86
SP,GUARULHOS,1363771.0,41.39,15.48,16.23,15.86
RS,BARRA DO RIBEIRO,16198.0,39.02,15.19,16.51,15.85
RS,SANTA CLARA DO SUL,9262.0,26.41,3.48,28.2,15.84
MT,NOVA XAVANTINA,22658.0,26.34,23.23,8.42,15.83
MG,IRAÍ DE MINAS,9982.0,38.03,7.83,23.8,15.82
SP,PLANALTO,5329.0,43.3,20.62,10.74,15.82
MG,JABOTICATUBAS,23872.0,44.05,7.25,24.35,15.8
GO,TEREZÓPOLIS DE GOIÁS,10260.0,37.67,20.35,11.23,15.79
RS,IMBÉ,30602.0,37.38,14.74,16.82,15.78
SP,GAVIÃO PEIXOTO,6001.0,49.39,4.66,27.6,15.78
PA,JACAREACANGA,18000.0,44.18,10.36,21.21,15.78
PR,MORRETES,21874.0,35.65,16.86,14.67,15.77
SP,TANABI,27559.0,27.13,15.16,16.43,15.77
MS,CAMPO GRANDE,1053472.0,32.78,19.61,11.9,15.76
SP,FLOREAL,3549.0,34.58,13.99,17.38,15.75
SP,ITUVERAVA,38948.0,35.01,10.04,21.65,15.75
GO,POSSE,38366.0,46.15,9.45,22.05,15.75
GO,CÓRREGO DO OURO,4698.0,29.53,26.95,4.51,15.73
SP,AMPARO,78341.0,27.98,13.22,18.07,15.73
MS,NAVIRAÍ,55802.0,29.6,11.74,19.68,15.71
PR,CAMBÉ,120016.0,26.67,18.69,12.71,15.7
RS,URUGUAIANA,126112.0,32.43,11.09,20.27,15.68
MT,ALTO BOA VISTA,5866.0,19.82,24.28,7.09,15.68
SP,SALTO GRANDE,8934.0,35.73,6.19,26.4,15.65
MG,BRUMADINHO,51948.0,44.19,15.63,15.68,15.65
SC,ANGELINA,8782.0,38.07,19.9,11.34,15.62
RS,VILA FLORES,5790.0,24.24,11.33,19.86,15.6
SP,MOGI GUAÇU,160389.0,25.62,16.45,14.73,15.6
SP,TREMEMBÉ,41003.0,30.71,15.34,15.85,15.6
SP,TAQUARAL,3103.0,34.44,21.88,8.84,15.6
SC,CAMPO ALEGRE,15972.0,15.46,8.23,22.95,15.59
RO,NOVA BRASILÂNDIA D OESTE,21036.0,27.68,26.9,4.29,15.59
AL,PASSO DE CAMARAGIBE,18854.0,48.51,2.81,28.35,15.58
MT,VALE DE SÃO DOMINGOS,3880.0,22.31,7.06,24.07,15.57
MS,JARAGUARI,8170.0,42.46,14.93,16.21,15.57
RS,SÃO GABRIEL,68242.0,46.46,15.69,15.45,15.57
MT,PORTO ALEGRE DO NORTE,11434.0,33.12,19.99,11.12,15.56
SP,ATIBAIA,163559.0,31.77,14.23,16.73,15.55
MT,COCALINHO,6462.0,36.48,21.08,10.03,15.55
SP,MAGDA,3623.0,29.28,12.53,18.88,15.54
RJ,CARMO,23508.0,49.06,15.67,15.41,15.54
RS,LINDOLFO COLLOR,7888.0,34.83,9.28,21.75,15.52
RS,OSÓRIO,58584.0,43.22,15.21,15.83,15.52
SC,ALTO BELA VISTA,3052.0,25.32,18.68,12.32,15.5
SP,OLÍMPIA,57543.0,30.35,12.49,18.45,15.49
RS,GLORINHA,10418.0,29.53,9.77,21.19,15.48
RS,CAXIAS DO SUL,563890.0,29.25,23.42,7.52,15.47
PR,ALMIRANTE TAMANDARÉ,119984.0,37.42,16.01,14.87,15.44
RS,VALE VERDE,5092.0,44.05,4.91,25.96,15.44
SP,SANTANA DE PARNAÍBA,138994.0,40.27,15.33,15.54,15.43
SP,ALTAIR,3830.0,43.87,10.02,20.85,15.43
RS,SANTA ROSA,94978.0,28.31,8.08,22.75,15.42
PA,ALENQUER,66170.0,42.81,18.3,12.51,15.4
SC,GOVERNADOR CELSO RAMOS,24594.0,21.06,15.69,15.1,15.4
RO,JARU,60052.0,19.78,16.14,14.66,15.4
RO,CUJUBIM,15838.0,19.56,26.46,4.34,15.4
RS,SÃO DOMINGOS DO SUL,4478.0,31.83,7.82,22.96,15.39
SC,ITAIÓPOLIS,26988.0,21.82,17.04,13.72,15.38
MT,SANTA TEREZINHA,7024.0,48.28,23.35,7.4,15.38
SP,PLATINA,3622.0,31.1,8.12,22.84,15.38
PR,IPIRANGA,19052.0,33.99,4.71,26.01,15.36
SP,IGARAPAVA,24693.0,44.93,10.89,20.07,15.34
SP,SANTO ANTÔNIO DO PINHAL,8367.0,39.04,14.57,16.16,15.33
SP,MURUTINGA DO SUL,4828.0,34.47,20.45,9.99,15.33
MG,ITAPECERICA,29026.0,48.77,7.17,23.5,15.33
SP,RIBEIRÃO DO SUL,5810.0,44.76,9.51,21.28,15.32
RS,PAROBÉ,65194.0,29.14,13.8,16.82,15.31
SP,SALTINHO,10032.0,15.25,12.69,17.86,15.31
RS,TORRES,48532.0,31.92,15.74,14.88,15.31
SP,OUROESTE,10400.0,35.75,9.81,20.37,15.3
SP,PINDAMONHANGABA,161514.0,31.55,16.3,14.27,15.29
SP,BOITUVA,63334.0,29.41,12.85,17.78,15.29
RJ,BARRA DO PIRAÍ,108692.0,45.02,15.04,15.53,15.29
SC,ARVOREDO,4240.0,40.86,20.66,9.91,15.28
AL,SÃO MIGUEL DOS CAMPOS,66458.0,48.23,4.29,26.24,15.27
MG,POÇOS DE CALDAS,183408.0,36.86,7.21,23.3,15.26
RS,CAMPO NOVO,6548.0,48.04,14.57,15.91,15.24
SC,GARUVA,19348.0,24.45,20.17,10.32,15.24
AL,MACEIÓ,1013642.0,38.0,12.56,17.9,15.23
SP,AURIFLAMA,14265.0,26.51,10.16,20.81,15.23
ES,VILA VELHA,554272.0,34.42,12.8,17.67,15.23
SP,CAJATI,29204.0,26.75,13.34,17.26,15.22
SP,MIRASSOL,59396.0,27.81,10.98,19.62,15.2
GO,JUSSARA,22400.0,32.95,23.79,6.62,15.2
RJ,SÃO JOÃO DE MERITI,579112.0,35.25,19.83,10.58,15.2
SC,CATANDUVAS,13656.0,32.12,22.22,8.11,15.17
SP,GUAÍRA,36238.0,32.75,12.87,17.58,15.15
MG,MESQUITA,7652.0,46.72,26.06,4.23,15.15
SP,NOVA INDEPENDÊNCIA,4491.0,45.6,8.94,21.29,15.14
SP,RIVERSUL,5956.0,44.78,9.15,21.53,15.14
MG,TIMÓTEO,94348.0,35.3,21.76,8.48,15.12
SP,GUARANTÃ,6894.0,33.78,12.13,18.03,15.11
SP,IBIÚNA,81288.0,29.21,10.99,19.5,15.1
SC,JARDINÓPOLIS,2882.0,39.36,20.47,9.72,15.09
RS,MARIANA PIMENTEL,5818.0,40.52,11.89,18.25,15.07
SP,VARGEM GRANDE PAULISTA,59314.0,41.09,12.82,17.3,15.06
SP,EMILIANÓPOLIS,3693.0,48.47,6.0,24.79,15.03
GO,EDÉIA,14932.0,32.84,26.79,3.28,15.03
RJ,GUAPIMIRIM,66004.0,34.33,23.55,6.49,15.02
PA,SÃO FÉLIX DO XINGU,60276.0,29.11,10.14,19.88,15.01
PR,SÃO JOÃO,14972.0,30.98,17.93,12.1,15.01
MS,BELA VISTA,23892.0,39.99,19.82,10.2,15.01
RS,ANDRÉ DA ROCHA,2218.0,24.67,4.78,25.25,15.01
SP,EMBAÚBA,3297.0,35.84,12.32,17.89,15.01
SP,COSMÓPOLIS,62576.0,37.15,11.73,18.21,15.0
MG,ITAÚNA,114452.0,31.25,19.95,10.05,15.0
PR,FAROL,4560.0,38.5,4.87,25.13,15.0
PR,DOIS VIZINHOS,53428.0,42.71,14.87,15.08,14.98
GO,ISRAELÂNDIA,4272.0,41.12,23.74,6.23,14.98
SP,CEDRAL,10132.0,20.17,10.26,19.73,14.98
SP,APIAÍ,25410.0,41.75,18.66,11.13,14.97
MT,CANARANA,23548.0,18.6,24.17,5.75,14.96
SP,HOLAMBRA,17617.0,30.42,16.01,13.87,14.96
SP,PORANGABA,9770.0,35.35,13.5,16.42,14.94
MG,FERVEDOURO,13216.0,47.58,2.57,27.32,14.94
MG,LAVRAS,118266.0,43.5,19.52,10.37,14.94
SP,RIO DAS PEDRAS,35857.0,30.78,11.31,18.53,14.94
PR,NOVA FÁTIMA,9560.0,41.38,21.95,7.93,14.94
RJ,SANTO ANTÔNIO DE PÁDUA,50352.0,34.7,16.92,12.94,14.93
SP,BERNARDINO DE CAMPOS,11208.0,23.07,8.01,22.24,14.93
SP,SUD MENNUCCI,7769.0,47.06,4.15,25.36,14.91
SP,BURITAMA,17438.0,28.17,13.57,16.29,14.9
RS,CRUZEIRO DO SUL,16378.0,30.35,6.31,23.45,14.88
RJ,CARAPEBUS,20154.0,41.17,15.09,14.66,14.88
SP,TABATINGA,16164.0,39.85,6.78,23.25,14.88
MT,VÁRZEA GRANDE,294290.0,36.48,21.37,8.38,14.87
SC,INDAIAL,76708.0,17.95,19.78,9.96,14.87
RJ,CASIMIRO DE ABREU,51792.0,28.57,17.29,12.42,14.86
SP,CERQUILHO,48865.0,24.01,13.03,16.79,14.86
MS,DOURADOS,267686.0,32.61,10.36,19.31,14.84
SP,FERNANDÓPOLIS,69161.0,32.76,10.14,19.5,14.84
ES,ECOPORANGA,28572.0,49.11,6.42,23.23,14.83
SP,SANTÓPOLIS DO AGUAPEÍ,4713.0,36.0,5.78,24.24,14.83
SP,SÃO BENTO DO SAPUCAÍ,12931.0,34.2,11.34,18.59,14.82
SP,AVAÍ,5556.0,28.94,11.89,17.75,14.81
RO,ITAPUÃ DO OESTE,9124.0,35.07,18.43,11.16,14.8
RO,CANDEIAS DO JAMARI,27408.0,35.19,20.53,9.05,14.79
SP,RIBEIRÃO BONITO,11436.0,40.0,8.86,20.91,14.78
PB,CAMPINA GRANDE,512376.0,46.82,12.63,16.94,14.78
ES,SÃO MATEUS,133614.0,46.84,11.34,18.22,14.78
MG,CONFINS,11126.0,38.58,12.21,17.33,14.77
SP,AVARÉ,89074.0,31.93,11.49,18.08,14.76
SP,ILHA SOLTEIRA,26019.0,41.4,13.67,15.88,14.75
PR,FERNANDES PINHEIRO,9004.0,44.31,26.54,2.91,14.73
MT,PEIXOTO DE AZEVEDO,33632.0,34.91,22.13,7.33,14.73
ES,ITAGUAÇU,17898.0,40.85,20.36,9.1,14.73
MT,SANTA CARMEM,5762.0,17.27,15.45,13.99,14.72
PR,REALEZA,23146.0,36.91,11.28,18.14,14.71
PR,PALMEIRA,44486.0,27.31,8.32,21.1,14.71
MT,TESOURO,4300.0,47.98,21.72,7.67,14.7
SP,SÃO JOAQUIM DA BARRA,50964.0,41.6,12.47,16.99,14.69
SP,BARRETOS,115012.0,32.64,15.43,13.96,14.69
GO,CHAPADÃO DO CÉU,12688.0,24.15,15.49,13.89,14.69
RS,MORRINHOS DO SUL,5312.0,22.09,14.08,15.29,14.68
SP,APARECIDA,39758.0,34.68,15.5,13.82,14.68
RS,TAQUARA,66826.0,28.65,14.12,15.22,14.67
GO,ARENÓPOLIS,5282.0,48.85,25.03,4.32,14.67
RS,CANELA,53038.0,29.06,14.09,15.22,14.66
MT,SÃO PEDRO DA CIPA,5532.0,38.47,26.17,3.15,14.66
GO,BURITI DE GOIÁS,5272.0,30.13,23.79,5.54,14.66
SP,SANTO ANTÔNIO DO JARDIM,6787.0,36.04,23.12,5.53,14.65
SP,VÁRZEA PAULISTA,118593.0,36.52,13.4,15.91,14.65
SP,NOVO HORIZONTE,40926.0,26.66,8.32,21.23,14.65
SP,JACUPIRANGA,16268.0,27.54,15.51,13.72,14.64
PR,PATO BRANCO,103528.0,34.04,20.0,9.2,14.6
GO,SANCLERLÂNDIA,11212.0,40.72,15.7,13.5,14.6
GO,ABADIÂNIA,17344.0,23.46,24.34,4.75,14.55
SP,SANTA RITA DO PASSA QUATRO,24691.0,26.43,17.58,11.55,14.53
SP,ORIENTE,7514.0,34.08,6.15,22.61,14.52
MG,BOA ESPERANÇA,48702.0,41.17,4.0,25.05,14.52
GO,CARMO DO RIO VERDE,11176.0,43.49,24.68,4.35,14.51
PA,ALTAMIRA,130186.0,32.95,17.25,11.74,14.5
SP,SERRA AZUL,10734.0,44.82,5.9,23.6,14.49
SP,ANALÂNDIA,5473.0,27.27,11.43,17.93,14.49
MG,CAMBUÍ,33526.0,36.93,5.23,23.74,14.48
ES,CACHOEIRO DE ITAPEMIRIM,224496.0,26.51,23.71,5.2,14.46
SP,RUBIÁCEA,3380.0,40.26,8.43,20.84,14.44
MT,CARLINDA,11672.0,39.27,24.3,4.59,14.44
RO,SÃO FELIPE D OESTE,6840.0,28.67,21.05,7.81,14.43
MG,MORADA NOVA DE MINAS,10918.0,37.27,22.53,6.32,14.43
MG,SETE LAGOAS,280360.0,36.78,7.16,21.67,14.41
GO,CAÇU,16352.0,29.35,23.3,5.53,14.41
SP,TAMBAÚ,21035.0,38.01,10.58,18.13,14.4
AL,JAPARATINGA,11434.0,42.8,3.31,25.45,14.38
PR,SANTA LÚCIA,5230.0,37.6,16.41,12.35,14.38
PR,JATAIZINHO,15052.0,32.7,23.29,5.46,14.38
GO,CAMPO LIMPO DE GOIÁS,9664.0,30.35,17.94,10.82,14.38
GO,INACIOLÂNDIA,7314.0,47.58,25.79,2.95,14.37
SP,BRODOWSKI,25124.0,25.52,10.55,18.34,14.36
PR,BOM SUCESSO DO SUL,5014.0,29.23,25.61,3.11,14.36
SP,ARTUR NOGUEIRA,53889.0,32.03,17.02,11.61,14.36
RS,CARAZINHO,75500.0,34.89,8.83,19.88,14.35
RS,QUATRO IRMÃOS,2818.0,33.32,1.42,27.25,14.34
MG,CORDISBURGO,11238.0,44.81,5.21,23.46,14.34
PR,BOM JESUS DO SUL,5950.0,46.12,3.93,24.74,14.34
ES,IBITIRAMA,11476.0,24.23,17.36,11.31,14.33
SP,JACAREÍ,232534.0,32.82,13.7,15.01,14.33
SP,PEREIRA BARRETO,26361.0,37.97,10.36,18.24,14.29
SP,JABOTICABAL,71825.0,31.35,13.43,15.13,14.27
RO,NOVA MAMORÉ,26790.0,17.08,13.91,14.62,14.26
SC,JAGUARUNA,24466.0,23.15,18.37,10.13,14.25
SP,LENÇÓIS PAULISTA,71891.0,21.98,13.9,14.59,14.25
RS,GUAPORÉ,31934.0,19.28,9.07,19.42,14.24
RS,CERRO GRANDE DO SUL,11544.0,35.18,21.14,7.29,14.22
SP,MARINÓPOLIS,2414.0,39.56,8.4,19.76,14.21
SP,SANTO EXPEDITO,3955.0,39.49,6.57,22.46,14.21
SP,CARDOSO,12776.0,39.66,14.03,14.39,14.21
SP,MAUÁ,425332.0,48.2,17.49,10.91,14.21
RJ,CABO FRIO,250542.0,29.02,19.39,9.0,14.19
SP,AVANHANDAVA,10173.0,43.67,7.65,21.25,14.19
SP,IRAPUÃ,7589.0,28.05,10.27,18.18,14.18
SP,ITAJOBI,17584.0,18.19,6.88,21.58,14.18
MG,MONTES CLAROS,466346.0,43.77,6.06,22.31,14.18
AM,IRANDUBA,61592.0,49.86,6.4,21.95,14.18
GO,PLANALTINA,94750.0,43.44,19.65,8.7,14.17
SP,PARANAPANEMA,20178.0,40.64,15.82,12.53,14.17
AM,MANAUS,2399854.0,34.08,9.72,18.58,14.15
MT,SÃO JOSÉ DO XINGU,5888.0,32.8,20.58,7.71,14.15
SP,UNIÃO PAULISTA,1910.0,37.21,15.24,12.84,14.14
